ID;Organisation;Sector;Subsector;Service;Province_CODE;Municipality_CODE;Barangay;Status;Beneficiaries;Beneficiary_type
;IFRC;Relief;Non Food Items;SK: Plastic Mats;722;72234;Inoburan;Finished;76;families
;IFRC;Relief;Non Food Items;SK: Plastic Mats;722;72234;Tina-an;Finished;88;families
;IFRC;Relief;Non Food Items;SK: Plastic Mats;712;71243;Central;Finished;141;families
;ICRC;Relief;Non Food Items;SK: Plastic Mats;1667;166718;San Benito;Finished;245;families
;IFRC;Relief;Non Food Items;SK: Plastic Mats;1667;166724;San Roque;Finished;455;families
;DFAT;Relief;Non Food Items;SK: Plastic Mats;1667;166724;Punta Bilar;Finished;456;families
;IFRC;Relief;Non Food Items;Tarpaulin;722;72234;Lutac;Finished;3;families
;PRC;Relief;Non Food Items;Tarpaulin;1753;175318;Magara;Finished;3;families
;IFRC;Relief;Non Food Items;Tarpaulin;722;72234;South Poblacion;Finished;3;families
;PRC;Relief;Non Food Items;Tarpaulin;1753;175318;Rizal;Finished;5;families
;IFRC;Relief;Non Food Items;Tarpaulin;722;72234;Tuyan;Finished;5;families
;IFRC;Relief;Non Food Items;Tarpaulin;722;72234;West Poblacion;Finished;9;families
;PRC;Relief;Non Food Items;Tarpaulin;1753;175318;Brgy.1;Finished;13;families
;IFRC;Relief;Non Food Items;Tarpaulin;722;72234;Bairan;Finished;16;families
;IFRC;Relief;Non Food Items;Tarpaulin;722;72234;Tangke;Finished;17;families
;IFRC;Relief;Non Food Items;Tarpaulin;722;72234;Langtad;Finished;35;families
;IFRC;Relief;Non Food Items;Tarpaulin;722;72234;North Poblacion;Finished;49;families
;IFRC;Relief;Non Food Items;Tarpaulin;722;72234;Inoburan;Finished;76;families
;IFRC;Relief;Non Food Items;Tarpaulin;1667;166704;Matin-ao;Finished;82;families
;IFRC;Relief;Non Food Items;Tarpaulin;722;72234;Tina-an;Finished;88;families
;IFRC;Relief;Non Food Items;Tarpaulin;1667;166704;Bitaug;Finished;132;families
;IFRC;Relief;Non Food Items;Tarpaulin;712;71243;Central;Finished;141;families
;PRC;Relief;Non Food Items;Tarpaulin;1753;175318;Tinitian;Finished;147;families
;IFRC;Relief;Non Food Items;Tarpaulin;1667;166704;Poblacion 1;Finished;214;families
;IFRC;Relief;Non Food Items;Tarpaulin;712;71246;Poblacion ;Finished;300;families
;IFRC;Relief;Non Food Items;Tarpaulin;1667;166724;San Roque;Finished;455;families
;DFAT;Relief;Non Food Items;Tarpaulin;1667;166724;Punta Bilar;Finished;456;families
;IFRC;Welfare;RFL;Tracing;1667;166724;;Finished;1;Individual
;PRC;Welfare;RFL;Tracing;722;72226;;Finished;1;Individual
;PRC;Welfare;RFL;Tracing;722;72226;;Finished;1;Individual
;PRC;Welfare;RFL;Tracing;722;72226;;Finished;1;Individual
;PRC;Welfare;RFL;Tracing;722;72226;;Finished;1;Individual
;PRC;Welfare;RFL;Tracing;722;72226;;Finished;1;Individual
;PRC;Welfare;RFL;Tracing;722;72226;;Finished;1;Individual
;PRC;Welfare;RFL;Tracing;722;72226;;Finished;1;Individual
;PRC;Welfare;RFL;Tracing;722;72226;;Finished;1;Individual
;PRC;Welfare;RFL;Tracing;722;72226;;Finished;1;Individual
;PRC;Welfare;RFL;Tracing;722;72226;;Finished;1;Individual
;PRC;Welfare;RFL;Tracing;722;72226;;Finished;1;Individual
;PRC;Welfare;RFL;Tracing;722;72226;;Finished;1;Individual
;PRC;Welfare;RFL;Tracing;722;72226;;Finished;1;Individual
;IFRC;Welfare;RFL;Tracing;1753;175306;;Finished;1;Individual
;IFRC;Welfare;RFL;Tracing;1753;175317;;Finished;1;Individual
;IFRC;Welfare;RFL;Tracing;1753;175318;;Finished;1;Individual
;IFRC;Welfare;RFL;Tracing;1667;;;Finished;1;Individual
;IFRC;Welfare;RFL;Tracing;1667;;;Finished;1;Individual
;IFRC;Welfare;RFL;Tracing;1753;175315;;Finished;4;Individuals
;IFRC;Welfare;RFL;Tracing;1667;;;Finished;4;Individuals
;IFRC;Welfare;RFL;Tracing;722;72210;Japitan;Finished;5;Individuals
;IFRC;Welfare;RFL;Tracing;1667;;;Finished;5;Individuals
;IFRC;Welfare;RFL;Tracing;1667;;;Finished;10;Individuals
;IFRC;Welfare;RFL;Tracing;1667;;;Finished;11;Individuals
;IFRC;Welfare;RFL;Tracing;722;72214;Guadalupe;Finished;17;Individuals
;IFRC;Welfare;RFL;Tracing;1753;175316;;Finished;19;Individuals
;IFRC;Welfare;Ready to Eat Meals;Tuna Paella Green Can;712;71201;Poblacion Ubos;Finished;86;cans
;IFRC;WASH;WASH;Water;712;71242;Poblacion 1;Finished;500;liters
;IFRC;WASH;WASH;Water;1667;166710;Poblacion;Finished;1000;liters
;IFRC;WASH;WASH;Water;1667;166724;Punta Bilar;Finished;1000;liters
;IFRC;WASH;WASH;Water;1667;166724;Taft;Finished;1000;liters
;IFRC;WASH;WASH;Water;1667;166724;;Finished;1000;liters
;IFRC;WASH;WASH;Water;1667;166724;;Finished;1000;liters
;IFRC;WASH;WASH;Water;722;72250;Tangke;Finished;1500;liters
;IFRC;WASH;WASH;Water;1667;166720;Buhing Calipay;Finished;1670;liters
;IFRC;WASH;WASH;Water;1667;166724;Anomer;Finished;2000;liters
;IFRC;WASH;WASH;Water;722;72217;Day-as;Finished;2000;liters
;IFRC;WASH;WASH;Water;1667;166724;Lipata;Finished;2000;liters
;IFRC;WASH;WASH;Water;1667;166724;Lipata;Finished;2000;liters
;IFRC;WASH;WASH;Water;722;72217;Pahina Central;Finished;2000;liters
;IFRC;WASH;WASH;Water;1667;166724;Quezon;Finished;2000;liters
;IFRC;WASH;WASH;Water;1667;166724;Rizal;Finished;2000;liters
;IFRC;WASH;WASH;Water;1667;166724;Rizal;Finished;2000;liters
;IFRC;WASH;WASH;Water;1667;166724;Rizal;Finished;2000;liters
;IFRC;WASH;WASH;Water;1667;166724;Rizal;Finished;2000;liters
;IFRC;WASH;WASH;Water;1667;166724;Rizal;Finished;2000;liters
;IFRC;WASH;WASH;Water;1667;166724;Rizal;Finished;2000;liters
;IFRC;WASH;WASH;Water;722;72217;San Antonio;Finished;2,000;liters
;IFRC;WASH;WASH;Water;722;72250;Tangke;Finished;2000;liters
;IFRC;WASH;WASH;Water;1667;166724;;Finished;2000;liters
;IFRC;WASH;WASH;Water;1667;166720;Buhing Calipay;Finished;2800;liters
;IFRC;WASH;WASH;Water;1667;166724;Anomer;Finished;3000;liters
;IFRC;WASH;WASH;Water;712;71246;Benliw;Finished;3000;liters
;IFRC;WASH;WASH;Water;1667;166720;Buhing Calipay;Finished;3000;liters
;IFRC;WASH;WASH;Water;1667;166724;Canlanipa;Finished;3000;liters
;IFRC;WASH;WASH;Water;722;72217;Capitol Site;Finished;3000;liters
;IFRC;WASH;WASH;Water;722;72217;Day-as;Finished;3,000;liters
;IFRC;WASH;WASH;Water;722;72217;Guadalupe;Finished;3000;liters
;IFRC;WASH;WASH;Water;1667;166724;Mat-i;Finished;3000;liters
;IFRC;WASH;WASH;Water;722;72217;Pahina Central;Finished;3000;liters
;IFRC;WASH;WASH;Water;722;72205;Poblacion;Finished;3000;liters
;IFRC;WASH;WASH;Water;1667;166710;Poblacion;Finished;3,000;liters
;IFRC;WASH;WASH;Water;1667;166710;Poblacion;Finished;3,000;liters
;IFRC;WASH;WASH;Water;1753;175318;Poblacion 3;Finished;3000;liters
;IFRC;WASH;WASH;Water;1667;166724;Quezon;Finished;3000;liters
;IFRC;WASH;WASH;Water;722;72217;San Antonio;Finished;3,000;liters
;IFRC;WASH;WASH;Water;1667;166724;San Juan;Finished;3000;liters
;IFRC;WASH;WASH;Water;1667;166724;San Juan;Finished;3000;liters
;IFRC;WASH;WASH;Water;722;72250;Tangke;Finished;3000;liters
;IFRC;WASH;WASH;Water;1667;166724;;Finished;3000;liters
;IFRC;WASH;WASH;Water;1667;166724;;Finished;3000;liters
;IFRC;WASH;WASH;Water;1667;166720;Buhing Calipay;Finished;3500;liters
;IFRC;WASH;WASH;Water;1753;175318;Retac;Finished;3500;liters
;IFRC;WASH;WASH;Water;1667;166724;Balibayon;Finished;4000;liters
;IFRC;WASH;WASH;Water;712;71246;Benliw;Finished;4000;liters
;IFRC;WASH;WASH;Water;1667;166724;Bonifacio;Finished;4000;liters
;IFRC;WASH;WASH;Water;712;71224;Caway;Finished;4000;liters
;IFRC;WASH;WASH;Water;1667;166724;Day-asan;Finished;4000;liters
;IFRC;WASH;WASH;Water;1667;166707;Jubang;Finished;4000;liters
;IFRC;WASH;WASH;Water;1667;166724;Mat-i;Finished;4000;liters
;IFRC;WASH;WASH;Water;1667;166724;Mat-i;Finished;4000;liters
;IFRC;WASH;WASH;Water;1667;166724;Quezon;Finished;4000;liters
;IFRC;WASH;WASH;Water;1667;166724;Rizal;Finished;4000;liters
;IFRC;WASH;WASH;Water;1667;166724;Rizal;Finished;4000;liters
;IFRC;WASH;WASH;Water;1667;166724;Rizal;Finished;4000;liters
;IFRC;WASH;WASH;Water;1667;166724;Sabang;Finished;4000;liters
;IFRC;WASH;WASH;Water;1667;166724;San Juan;Finished;4000;liters
;IFRC;WASH;WASH;Water;1667;166718;Sta. Cruz;Finished;4000;liters
;IFRC;WASH;WASH;Water;1667;166710;Sta. Fe;Finished;4,000;liters
;IFRC;WASH;WASH;Water;1667;166724;;Finished;4000;liters
;IFRC;WASH;WASH;Water;1667;166724;;Finished;4000;liters
;IFRC;WASH;WASH;Water;1667;166724;;Finished;4000;liters
;IFRC;WASH;WASH;Water;1667;166720;Buhingkalipay;Finished;4590;liters
;IFRC;WASH;WASH;Water;1667;166724;Anomer;Finished;5000;liters
;IFRC;WASH;WASH;Water;722;72217;Apas;Finished;5000;liters
;IFRC;WASH;WASH;Water;1753;175318;Barbacan;Finished;5000;liters
;IFRC;WASH;WASH;Water;1753;175318;Barbacan;Finished;5000;liters
;IFRC;WASH;WASH;Water;712;71246;Benliw;Finished;5000;liters
;IFRC;WASH;WASH;Water;712;71246;Benliw;Finished;5000;liters
;IFRC;WASH;WASH;Water;1667;166720;Buhingkalipay;Finished;5000;liters
;IFRC;WASH;WASH;Water;1667;166720;Buhingkalipay;Finished;5000;liters
;IFRC;WASH;WASH;Water;1667;166720;Buhingkalipay;Finished;5000;liters
;IFRC;WASH;WASH;Water;722;72217;Busay;Finished;5,000;liters
;IFRC;WASH;WASH;Water;722;72217;Capitol Site;Finished;5000;liters
;IFRC;WASH;WASH;Water;722;72217;Capitol Site;Finished;5000;liters
;IFRC;WASH;WASH;Water;722;72217;Capitol Site;Finished;5000;liters
;IFRC;WASH;WASH;Water;722;72217;Capitol Site;Finished;5000;liters
;IFRC;WASH;WASH;Water;722;72217;Capitol Site;Finished;5000;liters
;IFRC;WASH;WASH;Water;722;72217;Capitol Site;Finished;5000;liters
;IFRC;WASH;WASH;Water;1753;175318;Caramay;Finished;5000;liters
;IFRC;WASH;WASH;Water;712;71246;Fatima;Finished;5000;liters
;IFRC;WASH;WASH;Water;712;71246;Fatima;Finished;5000;liters
;IFRC;WASH;WASH;Water;712;71246;Fatima;Finished;5000;liters
;IFRC;WASH;WASH;Water;712;71246;Fatima;Finished;5000;liters
;IFRC;WASH;WASH;Water;722;72217;Hippodromo;Finished;5000;liters
;IFRC;WASH;WASH;Water;722;72217;Inayawan;Finished;5,000;liters
;IFRC;WASH;WASH;Water;722;72217;Jagobiao;Finished;5000;liters
;IFRC;WASH;WASH;Water;722;72230;Jagobiao;Finished;5000;liters
;IFRC;WASH;WASH;Water;722;72230;Jagobiao;Finished;5000;liters
;IFRC;WASH;WASH;Water;722;72217;Kamputhaw;Finished;5,000;liters
;IFRC;WASH;WASH;Water;722;72217;Kamputhaw;Finished;5,000;liters
;IFRC;WASH;WASH;Water;722;72217;Kamputhaw;Finished;5,000;liters
;IFRC;WASH;WASH;Water;722;72217;Kamputhaw;Finished;5000;liters
;IFRC;WASH;WASH;Water;722;72217;Kamputhaw;Finished;5,000;liters
;IFRC;WASH;WASH;Water;722;72217;Kamputhaw;Finished;5000;liters
;IFRC;WASH;WASH;Water;722;72217;Kamputhaw;Finished;5000;liters
;IFRC;WASH;WASH;Water;722;72217;Kamputhaw;Finished;5000;liters
;IFRC;WASH;WASH;Water;722;72217;Kamputhaw;Finished;5000;liters
;IFRC;WASH;WASH;Water;722;72217;Kamputhaw;Finished;5000;liters
;IFRC;WASH;WASH;Water;1667;166724;Lipata;Finished;5000;liters
;IFRC;WASH;WASH;Water;1667;166724;Mat-i;Finished;5000;liters
;IFRC;WASH;WASH;Water;1667;166724;Orok;Finished;5000;liters
;IFRC;WASH;WASH;Water;712;71246;Poblacion;Finished;5000;liters
;IFRC;WASH;WASH;Water;1667;166704;Poblacion;Finished;5,000;liters
;IFRC;WASH;WASH;Water;1667;166724;Punta Bilar;Finished;5000;liters
;IFRC;WASH;WASH;Water;1667;166724;Quezon;Finished;5000;liters
;IFRC;WASH;WASH;Water;1667;166724;Rizal;Finished;5000;liters
;IFRC;WASH;WASH;Water;712;71243;San Isidro;Finished;5000;liters
;IFRC;WASH;WASH;Water;1667;166724;San Juan;Finished;5000;liters
;IFRC;WASH;WASH;Water;722;72217;San Nicolas;Finished;5000;liters
;IFRC;WASH;WASH;Water;1667;166724;Silop;Finished;5000;liters
;IFRC;WASH;WASH;Water;712;71224;Sto. Rosario;Finished;5000;liters
;IFRC;WASH;WASH;Water;722;72217;Talamban;Finished;5000;liters
;IFRC;WASH;WASH;Water;722;72234;Tangke;Finished;5000;liters
;IFRC;WASH;WASH;Water;712;71246;Tapal;Finished;5000;liters
;IFRC;WASH;WASH;Water;712;71246;Tipolo;Finished;5000;liters
;IFRC;WASH;WASH;Water;722;72217;T-Padilla;Finished;5,000;liters
;IFRC;WASH;WASH;Water;712;71224;Uob;Finished;5000;liters
;IFRC;WASH;WASH;Water;1667;166724;Washington;Finished;5000;liters
;IFRC;WASH;WASH;Water;1667;166724;Washington;Finished;5000;liters
;IFRC;WASH;WASH;Water;1667;166724;Washington;Finished;5000;liters
;IFRC;WASH;WASH;Water;1667;166724;Washington;Finished;5000;liters
;IFRC;WASH;WASH;Water;1667;166724;;Finished;5000;liters
;IFRC;WASH;WASH;Water;1667;166724;;Finished;5000;liters
;IFRC;WASH;WASH;Water;1667;166724;;Finished;5000;liters
;IFRC;WASH;WASH;Water;1667;166724;;Finished;5000;liters
;IFRC;WASH;WASH;Water;1667;;;Finished;5000;liters
;IFRC;WASH;WASH;Water;712;71228;Poblacion Ubos;Finished;5500;liters
;IFRC;WASH;WASH;Water;722;72250;Tangke;Finished;5500;liters
;IFRC;WASH;WASH;Water;1753;175316;Langogan;Finished;6000;liters
;IFRC;WASH;WASH;Water;1667;166724;Lipata;Finished;6000;liters
;IFRC;WASH;WASH;Water;1667;166716;Mabuhay;Finished;6000;liters
;IFRC;WASH;WASH;Water;1667;166716;Salvacion;Finished;6000;liters
;IFRC;WASH;WASH;Water;1753;175318;San Jose;Finished;6000;liters
;IFRC;WASH;WASH;Water;1667;166724;Taft;Finished;6000;liters
;IFRC;WASH;WASH;Water;1667;166718;Talisay;Finished;6000;liters
;IFRC;WASH;WASH;Water;1667;166724;;Finished;6000;liters
;IFRC;WASH;WASH;Water;1667;166724;;Finished;6160;liters
;IFRC;WASH;WASH;Water;712;71228;Basac Dacu;Finished;6500;liters
;IFRC;WASH;WASH;Water;1753;175318;Poblacion 4;Finished;6500;liters
;IFRC;WASH;WASH;Water;712;71201;Basac Dacu;Finished;7,000;liters
;IFRC;WASH;WASH;Water;1667;166708;Bitoon;Finished;7000;liters
;IFRC;WASH;WASH;Water;1667;166724;Capalayan;Finished;7000;liters
;IFRC;WASH;WASH;Water;1667;166710;Sta. Fe;Finished;7,000;liters
;IFRC;WASH;WASH;Water;1667;166724;;Finished;7000;liters
;IFRC;WASH;WASH;Water;712;71224;Bugang;Finished;8000;liters
;IFRC;WASH;WASH;Water;1667;166708;Cancohoy;Finished;8000;liters
;IFRC;WASH;WASH;Water;1667;166716;Datu;Finished;8000;liters
;IFRC;WASH;WASH;Water;1667;166724;Lipata;Finished;8000;liters
;IFRC;WASH;WASH;Water;1667;166710;Malinao;Finished;8000;liters
;IFRC;WASH;WASH;Water;722;72234;Naalad;Finished;8000;liters
;IFRC;WASH;WASH;Water;1667;166724;Serna;Finished;8000;liters
;IFRC;WASH;WASH;Water;1667;166704;;Finished;8,000;liters
;IFRC;WASH;WASH;Water;1667;166704;;Finished;8,000;liters
;IFRC;WASH;WASH;Water;722;72217;Guadalupe;Finished;9,000;liters
;IFRC;WASH;WASH;Water;1667;166724;Luna;Finished;9000;liters
;IFRC;WASH;WASH;Water;722;72234;Poblacion;Finished;9000;liters
;IFRC;WASH;WASH;Water;1667;166724;Punta Bilar;Finished;9000;liters
;IFRC;WASH;WASH;Water;1667;166710;;Finished;9000;liters
;IFRC;WASH;WASH;Water;722;72217;Apas;Finished;9750;liters
;IFRC;WASH;WASH;Water;1753;175318;Abaroan;Finished;10000;liters
;IFRC;WASH;WASH;Water;722;72217;Apas;Finished;10,000;liters
;IFRC;WASH;WASH;Water;1753;175318;Barbacan;Finished;10000;liters
;IFRC;WASH;WASH;Water;722;72217;Basak San Nicolas;Finished;10000;liters
;IFRC;WASH;WASH;Water;712;71220;Bauhugan;Finished;10000;liters
;IFRC;WASH;WASH;Water;712;71220;Bauhugan;Finished;10000;liters
;IFRC;WASH;WASH;Water;712;71246;Brgy. Benliw;Finished;10000;liters
;IFRC;WASH;WASH;Water;1667;166708;Cabugao;Finished;10000;liters
;IFRC;WASH;WASH;Water;1667;166708;Cabugao;Finished;10000;liters
;IFRC;WASH;WASH;Water;712;71242;Dampas;Finished;10000;liters
;IFRC;WASH;WASH;Water;722;72217;Guadalupe;Finished;10,000;liters
;IFRC;WASH;WASH;Water;1753;175316;Langogan;Finished;10000;liters
;IFRC;WASH;WASH;Water;712;71224;Loocan;Finished;10000;liters
;IFRC;WASH;WASH;Water;1667;166724;Luna;Finished;10000;liters
;IFRC;WASH;WASH;Water;1667;166716;Mabini;Finished;10000;liters
;IFRC;WASH;WASH;Water;1667;166716;Mabini;Finished;10000;liters
;IFRC;WASH;WASH;Water;1667;166716;Mabini;Finished;10000;liters
;IFRC;WASH;WASH;Water;1753;175318;Magara;Finished;10000;liters
;IFRC;WASH;WASH;Water;1753;175318;New Barbacan;Finished;10000;liters
;IFRC;WASH;WASH;Water;1753;175318;New Cuyo;Finished;10000;liters
;IFRC;WASH;WASH;Water;712;71243;Poblacion;Finished;10000;liters
;IFRC;WASH;WASH;Water;1667;166710;Poblacion;Finished;10,000;liters
;IFRC;WASH;WASH;Water;1667;166710;Poblacion;Finished;10,000;liters
;IFRC;WASH;WASH;Water;1667;166724;Punta Bilar;Finished;10000;liters
;IFRC;WASH;WASH;Water;1667;166724;Rizal;Finished;10000;liters
;IFRC;WASH;WASH;Water;1753;175318;Roxas;Finished;10000;liters
;IFRC;WASH;WASH;Water;1667;166718;Sta. Cruz;Finished;10000;liters
;IFRC;WASH;WASH;Water;1667;166724;Taft;Finished;10000;liters
;IFRC;WASH;WASH;Water;712;71246;Tapon;Finished;10000;liters
;IFRC;WASH;WASH;Water;712;71246;Tipolo;Finished;10000;liters
;IFRC;WASH;WASH;Water;712;71224;Uog;Finished;10000;liters
;IFRC;WASH;WASH;Water;712;71217;;Finished;10000;liters
;IFRC;WASH;WASH;Water;712;71224;;Finished;10000;liters
;IFRC;WASH;WASH;Water;712;71229;;Finished;10000;liters
;IFRC;WASH;WASH;Water;1667;166710;;Finished;10000;liters
;IFRC;WASH;WASH;Water;1667;166710;;Finished;10000;liters
;IFRC;WASH;WASH;Water;1667;;;Finished;10000;liters
;IFRC;WASH;WASH;Water;1667;;;Finished;10000;liters
;IFRC;WASH;WASH;Water;1667;;;Finished;10000;liters
;IFRC;WASH;WASH;Water;1667;;;Finished;10000;liters
;IFRC;WASH;WASH;Water;1667;;;Finished;10000;liters
;IFRC;WASH;WASH;Water;712;71227;Banban;Finished;11000;liters
;IFRC;WASH;WASH;Water;712;71246;Imelda;Finished;11000;liters
;IFRC;WASH;WASH;Water;712;71227;Lafortuna;Finished;11000;liters
;IFRC;WASH;WASH;Water;712;71224;Luyo;Finished;11000;liters
;IFRC;WASH;WASH;Water;712;71217;Poblacion;Finished;11000;liters
;IFRC;WASH;WASH;Water;712;71227;Tiguis;Finished;11000;liters
;IFRC;WASH;WASH;Water;712;71219;Catarman;Finished;11500;liters
;IFRC;WASH;WASH;Water;722;72217;Barrio Luz;Finished;12000;liters
;IFRC;WASH;WASH;Water;1667;166716;Caridad;Finished;12000;liters
;IFRC;WASH;WASH;Water;712;71243;Central;Finished;12000;liters
;IFRC;WASH;WASH;Water;1667;166708;Del Carmen;Finished;12000;liters
;IFRC;WASH;WASH;Water;722;72217;Guadalupe;Finished;12000;liters
;IFRC;WASH;WASH;Water;722;72217;Guadalupe;Finished;12,000;liters
;IFRC;WASH;WASH;Water;1667;166707;Jubang;Finished;12000;liters
;IFRC;WASH;WASH;Water;712;71244;Kauswagan;Finished;12000;liters
;IFRC;WASH;WASH;Water;712;71224;Luyp;Finished;12000;liters
;IFRC;WASH;WASH;Water;712;71248;Mandawa;Finished;12,000;liters
;IFRC;WASH;WASH;Water;712;71219;Mayacabac;Finished;12000;liters
;IFRC;WASH;WASH;Water;712;71214;Nahwan;Finished;12000;liters
;IFRC;WASH;WASH;Water;712;71243;Poblacion;Finished;12000;liters
;IFRC;WASH;WASH;Water;712;71246;Poblacion;Finished;12000;liters
;IFRC;WASH;WASH;Water;712;71248;Poblacion;Finished;12,000;liters
;IFRC;WASH;WASH;Water;1667;166710;Poblacion;Finished;12000;liters
;IFRC;WASH;WASH;Water;722;72217;Sambag 1;Finished;12000;liters
;IFRC;WASH;WASH;Water;712;71246;San Pascual;Finished;12000;liters
;IFRC;WASH;WASH;Water;712;71246;Sinandigan;Finished;12000;liters
;IFRC;WASH;WASH;Water;712;71244;Sto. Tomas;Finished;12000;liters
;IFRC;WASH;WASH;Water;1667;166724;;Finished;12000;liters
;IFRC;WASH;WASH;Water;712;71224;;Finished;12000;liters
;IFRC;WASH;WASH;Water;712;71246;Benliw;Finished;13000;liters
;IFRC;WASH;WASH;Water;1753;175318;Tagumpay;Finished;14000;liters
;IFRC;WASH;WASH;Water;1753;175318;New Cuyo;Finished;16000;liters
;IFRC;WASH;WASH;Water;1753;175318;Caramay;Finished;20000;liters
;IFRC;WASH;WASH;Water;1667;166710;Poblacion;Finished;20000;liters
;IFRC;WASH;WASH;Water;722;72217;Apas;Finished;30000;liters
;IFRC;Welfare;Welfare;Welfare Desk;712;71209;Asinan;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;722;72234;Bairan;Finished;1;desk
;PRC;Welfare;Welfare;Welfare Desk;619;61914;Banica;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;1667;166724;Capalayan;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;712;71243;Central;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;712;71246;Central;Finished;1;desk
;PRC;Welfare;Welfare;Welfare Desk;619;61914;Culasi;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;722;72250;Dumlog;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;722;72214;Guadalupe;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;1667;86413;Honrado;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;722;72234;Inoburan;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;722;72230;Jagobiao;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;722;72230;Jagobiao;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;722;72210;Japitan;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;722;72234;Langtad;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;712;71224;Lawis;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;1667;166724;Luna;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;722;72234;Lutac;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;712;71224;Lutao;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;1667;86413;Macopa;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;722;72234;Naalad;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;722;72234;North Poblacion;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;722;72241;North Poblacion;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;1667;166724;Orok;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;722;72217;Pahina Central;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;722;72214;Perrelos;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;722;72241;Pitalo;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;712;71243;Poblacion;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;712;71246;Poblacion;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;712;71246;Poblacion;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;712;71246;Poblacion;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;722;72234;Poblacion;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;722;72234;Poblacion;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;1667;166710;Poblacion;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;1667;166724;Punta Bilar;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;1667;166724;Rizal;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;712;71243;San Isidro;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;1667;166724;San Roque;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;722;72234;South Poblacion;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;722;72241;South Poblacion;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;1667;166724;Taft;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;722;72234;Tangke;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;722;72234;Tina-an;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;722;72234;Tina-an;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;1667;166724;Togbongon;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;712;71248;Tuboran;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;722;72234;Tuyan;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;1667;166724;Washington;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;1667;166724;Washington;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;1667;166724;Washington;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;1667;166724;Washington;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;1667;166724;Washington;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;1667;166724;Washington;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;722;72234;West Poblacion;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;1667;166724;;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;1667;166724;;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;1667;166724;;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;1667;166724;;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;1667;166724;;Finished;1;desk
;IFRC;Welfare;Welfare;Welfare Desk;1667;166724;;Finished;1;desk
